,ID,cnt,time_A_total,time_b1,time_b2,time_B_total,time_start,time_end,time_solving,time_total,time_answer,time_not_answer,time_solving_2,events_num,avg_time_btw_events,sequence,length,credit,OECD
7187,CHL000016605192,CHL,0,0,0,0,61.7,7.9,41.2,110.8,0,41.2,41.2,3,13.73333333,NA,0,0,1
7188,CHL000016605193,CHL,0,0,0,0,6.6,3.3,1.6,11.5,0,1.6,1.6,3,0.533333333,NA,0,0,1
7189,CHL000016605201,CHL,0,12,29.9,41.9,49.1,5.5,43.8,98.4,41.9,1.9,43.8,9,4.866666667,bb,2,0,1
7190,CHL000021806789,CHL,0,0,0,0,0,0,0,8.1,0,8.1,8.1,0,NA,NA,0,0,1
7191,CHL000021806773,CHL,0,0,0,0,26.6,9.3,15.2,51.1,0,15.2,15.2,3,5.066666667,NA,0,0,1
7192,CHL000021806783,CHL,0,28.3,0,28.3,12.3,2.6,35.3,50.2,28.3,7,35.3,7,5.042857143,b,1,0,1
7193,CHL000012903971,CHL,0,0,0,0,0,0,0,9.5,0,9.5,9.5,0,NA,NA,0,0,1
7194,CHL000012904000,CHL,0,0,0,0,27,26.1,21,74.1,0,21,21,4,5.25,NA,0,0,1
7195,CHL000012903973,CHL,0,0,0,0,0,0,0,25.9,0,25.9,25.9,0,NA,NA,0,0,1
7196,CHL000011203414,CHL,0,0,0,0,50.2,3.4,139.4,193,0,139.4,139.4,19,7.336842105,NA,0,0,1
7197,CHL000020106206,CHL,0,0,0,0,7,3.1,5.5,15.6,0,5.5,5.5,3,1.833333333,NA,0,0,1
7198,CHL000020106186,CHL,0,10.9,0,10.9,22.5,3.7,10.9,37.1,10.9,0,10.9,4,2.725,b,1,0,1
7199,CHL000020106198,CHL,0,0,0,0,4.9,6.2,68.5,79.6,0,68.5,68.5,12,5.708333333,NA,0,0,1
7200,CHL000006401895,CHL,0,0,0,0,20.2,7,14,41.2,0,14,14,3,4.666666667,NA,0,0,1
7201,CHL000006401911,CHL,0,0,0,0,90.8,8.3,59.9,159,0,59.9,59.9,3,19.96666667,NA,0,0,1
7202,CHL000006401920,CHL,27.7,0,0,0,17.2,2,48.8,68,27.7,21.1,48.8,8,6.1,a,1,0,1
7203,CHL000006401922,CHL,0,0,0,0,21.3,3.5,29.6,54.4,0,29.6,29.6,3,9.866666667,NA,0,0,1
7204,CHL000012503849,CHL,0,0,0,0,43.3,8.5,35.6,87.4,0,35.6,35.6,3,11.86666667,NA,0,0,1
7205,CHL000012503831,CHL,0,0,0,0,36.4,4.7,33.7,74.8,0,33.7,33.7,3,11.23333333,NA,0,0,1
7206,CHL000002700815,CHL,0,0,0,0,39.6,6,16.8,62.4,0,16.8,16.8,5,3.36,NA,0,0,1
7207,CHL000002700808,CHL,0,0,0,0,25,3.2,15.4,43.6,0,15.4,15.4,7,2.2,NA,0,0,1
7208,CHL000021306600,CHL,0,0,0,0,31.9,4.8,16.1,52.8,0,16.1,16.1,3,5.366666667,NA,0,0,1
7209,CHL000021306608,CHL,0,0,0,0,0,0,0,12.4,0,12.4,12.4,0,NA,NA,0,0,1
7210,CHL000021306624,CHL,0,0,0,0,25.2,2.5,31.8,59.5,0,31.8,31.8,3,10.6,NA,0,0,1
7211,CHL000018505765,CHL,8,0,0,0,22.6,3.1,24.4,50.1,8,16.4,24.4,7,3.485714286,a,1,0,1
7212,CHL000018505755,CHL,0,0,0,0,12.7,29.6,24.2,66.5,0,24.2,24.2,3,8.066666667,NA,0,0,1
7213,CHL000005201514,CHL,0,0,0,0,28.8,3.1,19.3,51.2,0,19.3,19.3,4,4.825,NA,0,0,1
7214,CHL000005201534,CHL,0,0,0,0,14.5,5.5,26.1,46.1,0,26.1,26.1,4,6.525,NA,0,0,1
7215,CHL000005201521,CHL,0,0,0,0,31,3.7,23.5,58.2,0,23.5,23.5,6,3.916666667,NA,0,0,1
7216,CHL000013304113,CHL,0,0,0,0,16.4,10.6,7.5,34.5,0,7.5,7.5,3,2.5,NA,0,0,1
7217,CHL000013304114,CHL,19.8,8,0,8,22.5,3.4,28.5,54.4,27.8,0.7,28.5,8,3.5625,ab,2,1,1
7218,CHL000013304109,CHL,0,0,0,0,13.2,52.4,12.5,78.1,0,12.5,12.5,3,4.166666667,NA,0,0,1
7219,CHL000021506674,CHL,0,0,0,0,36.8,16,6.6,59.4,0,6.6,6.6,3,2.2,NA,0,0,1
7220,CHL000021506639,CHL,0,0,0,0,20.9,9.1,7,37,0,7,7,3,2.333333333,NA,0,0,1
7221,CHL000008102414,CHL,0,0,0,0,26.1,7.9,10.3,44.3,0,10.3,10.3,3,3.433333333,NA,0,0,1
7222,CHL000008102428,CHL,0,0,0,0,74.1,7.1,12.7,93.9,0,12.7,12.7,4,3.175,NA,0,0,1
7223,CHL000008102429,CHL,0,0,0,0,66.4,4.9,26.4,97.7,0,26.4,26.4,3,8.8,NA,0,0,1
7224,CHL000020206237,CHL,0,0,0,0,19.8,5.3,31.7,56.8,0,31.7,31.7,3,10.56666667,NA,0,0,1
7225,CHL000020206221,CHL,0,0,0,0,22.6,4.1,13.2,39.9,0,13.2,13.2,4,3.3,NA,0,0,1
7226,CHL000020206218,CHL,0,0,0,0,26,3.1,23.2,52.3,0,23.2,23.2,3,7.733333333,NA,0,0,1
7227,CHL000016805267,CHL,13.6,7.7,0,7.7,32.4,4.1,29.2,65.7,21.3,7.9,29.2,12,2.433333333,ab,2,1,1
7228,CHL000016805264,CHL,0,0,0,0,17.4,10.5,21.9,49.8,0,21.9,21.9,4,5.475,NA,0,0,1
7229,CHL000016805274,CHL,0,32.6,0,32.6,20,3,38.6,61.6,32.6,6,38.6,9,4.288888889,b,1,0,1
7230,CHL000017205405,CHL,0,0,0,0,45.5,7.7,54.3,107.5,0,54.3,54.3,4,13.575,NA,0,0,1
7231,CHL000017205410,CHL,0,0,0,0,25.6,2.8,10.1,38.5,0,10.1,10.1,3,3.366666667,NA,0,0,1
7232,CHL000017205387,CHL,0,0,0,0,16.9,9.3,13.7,39.9,0,13.7,13.7,4,3.425,NA,0,0,1
7233,CHL000003300958,CHL,0,0,0,0,14.9,4.9,37.2,57,0,37.2,37.2,4,9.3,NA,0,0,1
7234,CHL000003300967,CHL,0,0,0,0,32.4,8.7,21.3,62.4,0,21.3,21.3,5,4.26,NA,0,0,1
7235,CHL000017305417,CHL,32.1,0,19.2,19.2,19.7,10,68.1,97.8,51.3,16.8,68.1,13,5.238461538,ab,2,0,1
7236,CHL000017305449,CHL,0,0,0,0,2.6,33.9,6.8,43.3,0,6.8,6.8,4,1.7,NA,0,0,1
7237,CHL000017305436,CHL,0,0,0,0,30.3,3.1,6,39.4,0,6,6,3,2,NA,0,0,1
7238,CHL000014704590,CHL,0,0,0,0,13.1,6.9,6.3,26.3,0,6.3,6.3,3,2.1,NA,0,0,1
7239,CHL000014704582,CHL,0,0,0,0,29.8,2.9,7,39.7,0,7,7,3,2.333333333,NA,0,0,1
7240,CHL000014704595,CHL,0,0,0,0,7.9,5.5,16.5,29.9,0,16.5,16.5,3,5.5,NA,0,0,1
7241,CHL000014704598,CHL,0,0,0,0,35,7.6,4.5,47.1,0,4.5,4.5,3,1.5,NA,0,0,1
7242,CHL000001200391,CHL,0,0,0,0,27.2,4,21.3,52.5,0,21.3,21.3,3,7.1,NA,0,0,1
7243,CHL000002800838,CHL,0,0,0,0,49.4,3.9,13.3,66.6,0,13.3,13.3,4,3.325,NA,0,0,1
7244,CHL000003400974,CHL,0,0,0,0,11.1,3.1,1.6,15.8,0,1.6,1.6,1,1.6,NA,0,0,1
7245,CHL000003400976,CHL,0,0,0,0,48.2,42.5,249.3,340,0,249.3,249.3,9,27.7,NA,0,0,1
7246,CHL000003901090,CHL,0,0,0,0,23.5,4.6,43.5,71.6,0,43.5,43.5,4,10.875,NA,0,0,1
7247,CHL000008002389,CHL,0,0,0,0,62.5,5.2,41,108.7,0,41,41,3,13.66666667,NA,0,0,1
7248,CHL000008002393,CHL,5.6,8.2,0,8.2,26.4,3.6,92.3,122.3,13.8,78.5,92.3,24,3.845833333,ab,2,1,1
7249,CHL000009803016,CHL,0,0,0,0,57.6,3.8,22,83.4,0,22,22,3,7.333333333,NA,0,0,1
7250,CHL000009803031,CHL,0,0,0,0,32.9,6,3.2,42.1,0,3.2,3.2,3,1.066666667,NA,0,0,1
7251,CHL000009803035,CHL,0,0,0,0,14.4,2.5,9.7,26.6,0,9.7,9.7,3,3.233333333,NA,0,0,1
7252,CHL000011803611,CHL,31.1,0,0,0,20.9,3.1,61.7,85.7,31.1,30.6,61.7,7,8.814285714,a,1,0,1
7253,CHL000011803603,CHL,6.8,4.8,0,4.8,16.9,3.8,14.1,34.8,11.6,2.5,14.1,8,1.7625,ab,2,1,1
7254,CHL000011803593,CHL,0,42.6,0,42.6,19.7,12.2,53.1,85,42.6,10.5,53.1,5,10.62,b,1,0,1
7255,CHL000005801690,CHL,0,0,0,0,16.2,3.3,14.3,33.8,0,14.3,14.3,4,3.575,NA,0,0,1
7256,CHL000005801692,CHL,0,0,0,0,13,3,20.7,36.7,0,20.7,20.7,3,6.9,NA,0,0,1
7257,CHL000005801688,CHL,0,0,0,0,21.7,5.2,43.8,70.7,0,43.8,43.8,4,10.95,NA,0,0,1
7258,CHL000004201194,CHL,0,0,0,0,32.4,2.7,12.3,47.4,0,12.3,12.3,7,1.757142857,NA,0,0,1
7259,CHL000004201190,CHL,0,11,0,11,34.3,2.9,11,48.2,11,0,11,4,2.75,b,1,0,1
7260,CHL000007902326,CHL,0,30.7,0,30.7,19.6,3.1,30.7,53.4,30.7,0,30.7,4,7.675,b,1,0,1
7261,CHL000007902344,CHL,0,0,0,0,32.3,6.6,18.7,57.6,0,18.7,18.7,8,2.3375,NA,0,0,1
7262,CHL000008702629,CHL,0,0,0,0,31.7,41.2,3.1,76,0,3.1,3.1,3,1.033333333,NA,0,0,1
7263,CHL000008702647,CHL,0,0,0,0,14.3,6.5,16.5,37.3,0,16.5,16.5,2,8.25,NA,0,0,1
7264,CHL000008702638,CHL,24.7,0,0,0,16.3,2.8,46.7,65.8,24.7,22,46.7,14,3.335714286,a,1,0,1
7265,CHL000020606347,CHL,0,9,0,9,28.8,6.1,32.1,67,9,23.1,32.1,9,3.566666667,b,1,0,1
7266,CHL000020606368,CHL,0,0,0,0,28.5,10.9,13.1,52.5,0,13.1,13.1,3,4.366666667,NA,0,0,1
7267,CHL000019606082,CHL,0,0,0,0,20.8,3.4,14.6,38.8,0,14.6,14.6,4,3.65,NA,0,0,1
7268,CHL000019606064,CHL,14.4,0,0,0,15.6,7.5,30.1,53.2,14.4,15.7,30.1,12,2.508333333,a,1,0,1
7269,CHL000014004347,CHL,26,0,0,0,12.8,4.7,81.9,99.4,26,55.9,81.9,15,5.46,a,1,0,1
7270,CHL000014004349,CHL,0,32.3,0,32.3,29.1,2.5,32.3,63.9,32.3,0,32.3,5,6.46,b,1,0,1
7271,CHL000000400113,CHL,0,0,0,0,24,5.2,8,37.2,0,8,8,4,2,NA,0,0,1
7272,CHL000000400142,CHL,0,0,0,0,29.9,2.8,11.4,44.1,0,11.4,11.4,3,3.8,NA,0,0,1
7273,CHL000000400127,CHL,0,0,0,0,0,0,0,7.6,0,7.6,7.6,0,NA,NA,0,0,1
7274,CHL000000400111,CHL,26.6,13.8,0,13.8,43.5,15.2,42.2,100.9,40.4,1.8,42.2,8,5.275,ab,2,1,1
7275,CHL000015104716,CHL,0,0,0,0,0,0,0,8.3,0,8.3,8.3,0,NA,NA,0,0,1
7276,CHL000015104725,CHL,0,0,0,0,14.9,1.7,36.5,53.1,0,36.5,36.5,8,4.5625,NA,0,0,1
7277,CHL000015104729,CHL,0,19.6,0,19.6,5.9,3.6,19.6,29.1,19.6,0,19.6,4,4.9,b,1,0,1
7278,CHL000020906465,CHL,0,0,0,0,22.8,2.6,34.7,60.1,0,34.7,34.7,6,5.783333333,NA,0,0,1
7279,CHL000020906474,CHL,0,51.5,0,51.5,51.9,3.2,60.9,116,51.5,9.4,60.9,7,8.7,b,1,0,1
7280,CHL000020906478,CHL,0,0,0,0,34.9,2.7,13.2,50.8,0,13.2,13.2,4,3.3,NA,0,0,1
7281,CHL000018805836,CHL,26.2,7.8,0,7.8,24.1,2.4,36,62.5,34,2,36,8,4.5,ab,2,1,1
7282,CHL000018805852,CHL,0,0,0,0,17.7,8.7,11,37.4,0,11,11,3,3.666666667,NA,0,0,1
7283,CHL000018805854,CHL,0,0,0,0,31,3.8,42.1,76.9,0,42.1,42.1,3,14.03333333,NA,0,0,1
7284,CHL000018805843,CHL,14.5,21.5,0,21.5,24,2.8,37.4,64.2,36,1.4,37.4,8,4.675,ab,2,1,1
7285,CHL000018005606,CHL,0,0,0,0,17.6,5.6,0,23.2,0,0,0,0,NA,NA,0,0,1
7286,CHL000018005636,CHL,0,0,0,0,22.2,5.3,5.4,32.9,0,5.4,5.4,3,1.8,NA,0,0,1
7287,CHL000018005613,CHL,0,0,0,0,0,0,0,3.3,0,3.3,3.3,0,NA,NA,0,0,1
7288,CHL000000800270,CHL,0,0,0,0,17.6,4.7,9.3,31.6,0,9.3,9.3,9,1.033333333,NA,0,0,1
7289,CHL000000800265,CHL,0,0,0,0,16.5,5.4,44,65.9,0,44,44,4,11,NA,0,0,1
7290,CHL000000800249,CHL,0,0,20.1,20.1,32.8,4.9,33.8,71.5,20.1,13.7,33.8,12,2.816666667,b,1,0,1
7291,CHL000000800250,CHL,0,0,0,0,23.3,5.3,15.6,44.2,0,15.6,15.6,3,5.2,NA,0,0,1
7292,CHL000000500179,CHL,0,0,0,0,16.9,4.4,13.3,34.6,0,13.3,13.3,3,4.433333333,NA,0,0,1
7293,CHL000000500177,CHL,0,0,0,0,39.7,3,18.8,61.5,0,18.8,18.8,3,6.266666667,NA,0,0,1
7294,CHL000012103724,CHL,0,0,0,0,15.2,6,16.6,37.8,0,16.6,16.6,4,4.15,NA,0,0,1
7295,CHL000012103726,CHL,0,14.6,0,14.6,17.3,2.4,14.6,34.3,14.6,0,14.6,4,3.65,b,1,0,1
7296,CHL000012103707,CHL,27.2,7.3,8.2,15.5,19.5,2.4,45.7,67.6,42.7,3,45.7,17,2.688235294,abab,4,1,1
7297,CHL000017405482,CHL,0,52.1,0,52.1,66.6,3.4,52.1,122.1,52.1,0,52.1,4,13.025,b,1,0,1
7298,CHL000017405464,CHL,0,0,0,0,33.7,12.2,5.7,51.6,0,5.7,5.7,3,1.9,NA,0,0,1
7299,CHL000017405478,CHL,0,9.2,41.9,51.1,23.6,3.2,87.2,114,51.1,36.1,87.2,26,3.353846154,bb,2,0,1
7300,CHL000017405456,CHL,0,0,0,0,8.3,1.8,36.5,46.6,0,36.5,36.5,3,12.16666667,NA,0,0,1
7301,CHL000005501592,CHL,0,0,0,0,12.4,2.9,73.7,89,0,73.7,73.7,3,24.56666667,NA,0,0,1
7302,CHL000005501604,CHL,0,23,0,23,16.6,2.6,23,42.2,23,0,23,4,5.75,b,1,0,1
7303,CHL000005501599,CHL,8.7,8,21.9,29.9,28.4,12.2,41.9,82.5,38.6,3.3,41.9,13,3.223076923,bab,3,1,1
7304,CHL000010103119,CHL,23.1,4.6,26.8,31.4,21.3,2.9,65.3,89.5,54.5,10.8,65.3,25,2.612,abab,4,1,1
7305,CHL000010103123,CHL,0,0,0,0,53.6,2,37,92.6,0,37,37,3,12.33333333,NA,0,0,1
7306,CHL000002900846,CHL,0,0,0,0,22.8,3.3,7.4,33.5,0,7.4,7.4,7,1.057142857,NA,0,0,1
7307,CHL000002900876,CHL,0,0,0,0,13.3,2.9,22,38.2,0,22,22,4,5.5,NA,0,0,1
7308,CHL000002900849,CHL,0,18.7,0,18.7,26,2.8,36,64.8,18.7,17.3,36,7,5.142857143,b,1,0,1
7309,CHL000007302156,CHL,0,0,0,0,36,2.9,34.8,73.7,0,34.8,34.8,3,11.6,NA,0,0,1
7310,CHL000007302171,CHL,0,0,0,0,26.1,2,43,71.1,0,43,43,3,14.33333333,NA,0,0,1
7311,CHL000021706726,CHL,30.7,16.4,0,16.4,16.9,4.8,63.9,85.6,47.1,16.8,63.9,14,4.564285714,ab,2,1,1
7312,CHL000021706752,CHL,0,0,0,0,18.9,2.9,15.4,37.2,0,15.4,15.4,3,5.133333333,NA,0,0,1
7313,CHL000008202449,CHL,0,0,0,0,32.5,4.4,8.3,45.2,0,8.3,8.3,4,2.075,NA,0,0,1
7314,CHL000008202461,CHL,0,0,0,0,18.7,3.2,23.3,45.2,0,23.3,23.3,3,7.766666667,NA,0,0,1
7315,CHL000008202470,CHL,0,0,0,0,83.9,9.7,65.5,159.1,0,65.5,65.5,3,21.83333333,NA,0,0,1
7316,CHL000008202453,CHL,8.1,0,0,0,20.3,3.7,51.6,75.6,8.1,43.5,51.6,19,2.715789474,a,1,0,1
7317,CHL000003801069,CHL,0,0,0,0,9.6,5.7,12.6,27.9,0,12.6,12.6,4,3.15,NA,0,0,1
7318,CHL000003801050,CHL,0,10.7,0,10.7,12.6,2.2,10.7,25.5,10.7,0,10.7,4,2.675,b,1,0,1
7319,CHL000003801056,CHL,0,0,0,0,17.8,27.1,7.8,52.7,0,7.8,7.8,2,3.9,NA,0,0,1
7320,CHL000017105371,CHL,0,0,0,0,14.1,6.7,16.3,37.1,0,16.3,16.3,4,4.075,NA,0,0,1
7321,CHL000017105351,CHL,0,0,0,0,10.3,6.8,37.5,54.6,0,37.5,37.5,3,12.5,NA,0,0,1
7322,CHL000017105358,CHL,0,32.9,0,32.9,27.4,4.5,55.5,87.4,32.9,22.6,55.5,7,7.928571429,b,1,0,1
7323,CHL000008802662,CHL,0,24.3,0,24.3,26.9,1.7,24.3,52.9,24.3,0,24.3,4,6.075,b,1,0,1
7324,CHL000008802657,CHL,0,10.2,0,10.2,18.9,3.2,10.2,32.3,10.2,0,10.2,4,2.55,b,1,0,1
7325,CHL000008802677,CHL,21,4.1,23.6,27.7,20.3,3.5,58.4,82.2,48.7,9.7,58.4,23,2.539130435,ababb,5,1,1
7326,CHL000019005899,CHL,41.4,0,0,0,17,6.2,51.7,74.9,41.4,10.3,51.7,8,6.4625,a,1,0,1
7327,CHL000019005895,CHL,0,27.8,0,27.8,31.2,6.7,27.8,65.7,27.8,0,27.8,4,6.95,b,1,0,1
7328,CHL000019005884,CHL,0,0,0,0,20,6.7,13.7,40.4,0,13.7,13.7,4,3.425,NA,0,0,1
7329,CHL000019005887,CHL,0,0,0,0,16.5,10.4,13.3,40.2,0,13.3,13.3,4,3.325,NA,0,0,1
7330,CHL000020806450,CHL,0,0,0,0,19.7,2.3,28.7,50.7,0,28.7,28.7,6,4.783333333,NA,0,0,1
7331,CHL000020806424,CHL,0,0,0,0,17.6,12.5,7.8,37.9,0,7.8,7.8,3,2.6,NA,0,0,1
7332,CHL000021206569,CHL,0,0,0,0,12.7,7.1,49.5,69.3,0,49.5,49.5,8,6.1875,NA,0,0,1
7333,CHL000021206578,CHL,0,0,0,0,8.7,4.5,30.2,43.4,0,30.2,30.2,12,2.516666667,NA,0,0,1
7334,CHL000021206596,CHL,0,0,0,0,51.5,6.8,17.5,75.8,0,17.5,17.5,3,5.833333333,NA,0,0,1
7335,CHL000011503536,CHL,0,0,33,33,5.8,2.7,44.6,53.1,33,11.6,44.6,8,5.575,b,1,0,1
7336,CHL000011503540,CHL,0,0,0,0,30,4.9,32.1,67,0,32.1,32.1,4,8.025,NA,0,0,1
7337,CHL000001800526,CHL,0,0,0,0,0,0,0,21.1,0,21.1,21.1,0,NA,NA,0,0,1
7338,CHL000001800524,CHL,0,0,0,0,14.4,3.1,27,44.5,0,27,27,6,4.5,NA,0,0,1
7339,CHL000001800501,CHL,0,30.6,0,30.6,8,3,49.2,60.2,30.6,18.6,49.2,10,4.92,b,1,0,1
7340,CHL000001800508,CHL,0,0,0,0,13.5,5.1,3.5,22.1,0,3.5,3.5,3,1.166666667,NA,0,0,1
7341,CHL000014804616,CHL,0,38.7,0,38.7,27.3,12.3,38.7,78.3,38.7,0,38.7,7,5.528571429,b,1,0,1
7342,CHL000014804603,CHL,0,21,0,21,30.2,2.8,21,54,21,0,21,4,5.25,b,1,0,1
7343,CHL000000900281,CHL,0,29.7,0,29.7,11.9,2.3,29.7,43.9,29.7,0,29.7,4,7.425,b,1,0,1
7344,CHL000000900279,CHL,46.7,0,0,0,44.3,6.1,69.3,119.7,46.7,22.6,69.3,8,8.6625,a,1,0,1
7345,CHL000003701020,CHL,0,24.9,0,24.9,25.7,13.9,24.9,64.5,24.9,0,24.9,4,6.225,b,1,0,1
7346,CHL000003701039,CHL,0,19.8,0,19.8,23.8,3.9,129.2,156.9,19.8,109.4,129.2,19,6.8,b,1,0,1
7347,CHL000003701034,CHL,0,0,0,0,16.9,5.1,38.3,60.3,0,38.3,38.3,8,4.7875,NA,0,0,1
7348,CHL000013004039,CHL,15.8,0,0,0,11,4.1,21.8,36.9,15.8,6,21.8,7,3.114285714,a,1,0,1
7349,CHL000013004014,CHL,0,33.8,0,33.8,21,2.7,33.8,57.5,33.8,0,33.8,4,8.45,b,1,0,1
7350,CHL000013004040,CHL,0,0,0,0,22.1,4.3,11.2,37.6,0,11.2,11.2,3,3.733333333,NA,0,0,1
7351,CHL000013004007,CHL,0,0,0,0,23.8,2.5,31.9,58.2,0,31.9,31.9,4,7.975,NA,0,0,1
7352,CHL000002400723,CHL,0,0,0,0,10.2,2.7,20,32.9,0,20,20,3,6.666666667,NA,0,0,1
7353,CHL000002400697,CHL,14.5,7.7,0,7.7,21.6,6.7,23.7,52,22.2,1.5,23.7,8,2.9625,ab,2,1,1
7354,CHL000002400696,CHL,0,0,0,0,31.9,3.3,23.9,59.1,0,23.9,23.9,10,2.39,NA,0,0,1
7355,CHL000012603872,CHL,0,0,0,0,72.2,7.9,5.3,85.4,0,5.3,5.3,3,1.766666667,NA,0,0,1
7356,CHL000012603854,CHL,0,0,0,0,19.7,3.5,17.2,40.4,0,17.2,17.2,3,5.733333333,NA,0,0,1
7357,CHL000022006838,CHL,0,0,0,0,56.7,19.5,14.7,90.9,0,14.7,14.7,3,4.9,NA,0,0,1
7358,CHL000011103380,CHL,0,0,0,0,17.3,3.2,4.1,24.6,0,4.1,4.1,3,1.366666667,NA,0,0,1
7359,CHL000011103396,CHL,0,0,0,0,23.6,2,34.8,60.4,0,34.8,34.8,19,1.831578947,NA,0,0,1
7360,CHL000011103387,CHL,0,0,0,0,16,4.3,21.2,41.5,0,21.2,21.2,4,5.3,NA,0,0,1
7361,CHL000011403507,CHL,40.2,14.7,0,14.7,71.8,5.2,65.1,142.1,54.9,10.2,65.1,12,5.425,ab,2,1,1
7362,CHL000011403501,CHL,0,0,0,0,30.1,5.8,31.8,67.7,0,31.8,31.8,4,7.95,NA,0,0,1
7363,CHL000011403499,CHL,0,0,0,0,24,2.9,11.4,38.3,0,11.4,11.4,4,2.85,NA,0,0,1
7364,CHL000011003356,CHL,0,0,0,0,26.3,3.5,27,56.8,0,27,27,3,9,NA,0,0,1
7365,CHL000011003355,CHL,0,0,0,0,20.8,5.7,16.2,42.7,0,16.2,16.2,4,4.05,NA,0,0,1
7366,CHL000013404158,CHL,0,0,0,0,7.4,4.4,6.8,18.6,0,6.8,6.8,4,1.7,NA,0,0,1
7367,CHL000013404169,CHL,0,9,0,9,35.1,5.8,30.5,71.4,9,21.5,30.5,9,3.388888889,b,1,0,1
7368,CHL000013404160,CHL,0,0,0,0,62.8,6.5,27.3,96.6,0,27.3,27.3,5,5.46,NA,0,0,1
7369,CHL000018705815,CHL,0,29.4,0,29.4,28.3,3.9,29.4,61.6,29.4,0,29.4,4,7.35,b,1,0,1
7370,CHL000018705797,CHL,0,56.1,0,56.1,36,6.8,56.1,98.9,56.1,0,56.1,4,14.025,b,1,0,1
7371,CHL000018705789,CHL,0,28.6,0,28.6,14.7,3.9,76.1,94.7,28.6,47.5,76.1,8,9.5125,b,1,0,1
7372,CHL000015404807,CHL,0,6.5,47.6,54.1,18.3,5.5,55.8,79.6,54.1,1.7,55.8,9,6.2,bb,2,0,1
7373,CHL000020506307,CHL,23,0,0,0,14.6,2.3,53.5,70.4,23,30.5,53.5,8,6.6875,a,1,0,1
7374,CHL000020506323,CHL,0,0,0,0,37.2,2.5,37.3,77,0,37.3,37.3,14,2.664285714,NA,0,0,1
7375,CHL000002100622,CHL,0,17.9,0,17.9,24.3,2.8,17.9,45,17.9,0,17.9,4,4.475,b,1,0,1
7376,CHL000004801383,CHL,0,0,0,0,36.6,2.7,21.4,60.7,0,21.4,21.4,4,5.35,NA,0,0,1
7377,CHL000004801365,CHL,0,0,0,0,18.4,7,15.6,41,0,15.6,15.6,3,5.2,NA,0,0,1
7378,CHL000004801390,CHL,0,0,0,0,27.3,5.9,14.3,47.5,0,14.3,14.3,3,4.766666667,NA,0,0,1
7379,CHL000004801371,CHL,0,29.8,0,29.8,13.8,2.4,29.8,46,29.8,0,29.8,4,7.45,b,1,0,1
7380,CHL000005101507,CHL,0,18.2,0,18.2,19.8,5.4,18.2,43.4,18.2,0,18.2,5,3.64,b,1,0,1
7381,CHL000005101504,CHL,0,0,0,0,6.6,5.8,16.9,29.3,0,16.9,16.9,6,2.816666667,NA,0,0,1
7382,CHL000005101479,CHL,21.2,17.7,0,17.7,12.6,2.6,41.4,56.6,38.9,2.5,41.4,8,5.175,ab,2,1,1
7383,CHL000006201827,CHL,0,0,0,0,0,0,0,6.4,0,6.4,6.4,0,NA,NA,0,0,1
7384,CHL000006201841,CHL,0,0,0,0,0,0,0,7,0,7,7,0,NA,NA,0,0,1
7385,CHL000006201855,CHL,0,10.1,0,10.1,22.7,2.3,10.1,35.1,10.1,0,10.1,4,2.525,b,1,0,1
7386,CHL000006201832,CHL,0,0,0,0,75.9,42.1,52.7,170.7,0,52.7,52.7,6,8.783333333,NA,0,0,1
7387,CHL000011603570,CHL,37.4,7.2,0,7.2,32.9,2.7,46,81.6,44.6,1.4,46,8,5.75,ab,2,1,1
7388,CHL000011603575,CHL,0,0,0,0,11,44.3,22.3,77.6,0,22.3,22.3,3,7.433333333,NA,0,0,1
7389,CHL000011603581,CHL,0,0,0,0,12.2,3.3,26.8,42.3,0,26.8,26.8,3,8.933333333,NA,0,0,1
7390,CHL000008402535,CHL,0,0,0,0,38.1,4.4,28.2,70.7,0,28.2,28.2,3,9.4,NA,0,0,1
7391,CHL000008402520,CHL,0,0,0,0,27.3,7.3,13,47.6,0,13,13,3,4.333333333,NA,0,0,1
7392,CHL000008402516,CHL,0,20.1,0,20.1,25.3,14,20.1,59.4,20.1,-3.55E-15,20.1,5,4.02,b,1,0,1
7393,CHL000014604546,CHL,0,0,0,0,35.9,7.5,0,43.4,0,0,0,0,NA,NA,0,0,1
7394,CHL000014604563,CHL,0,0,0,0,32.5,45.4,17.1,95,0,17.1,17.1,4,4.275,NA,0,0,1
7395,CHL000014604556,CHL,0,21.1,0,21.1,58.7,2.9,21.1,82.7,21.1,0,21.1,6,3.516666667,b,1,0,1
7396,CHL000013504174,CHL,0,0,0,0,32.6,3.4,46.1,82.1,0,46.1,46.1,3,15.36666667,NA,0,0,1
7397,CHL000013504190,CHL,0,0,0,0,39.9,15.7,24.1,79.7,0,24.1,24.1,9,2.677777778,NA,0,0,1
7398,CHL000014204432,CHL,0,0,0,0,116.6,8.4,58.2,183.2,0,58.2,58.2,7,8.314285714,NA,0,0,1
7399,CHL000014204426,CHL,0,0,0,0,33.1,4.9,32.2,70.2,0,32.2,32.2,7,4.6,NA,0,0,1
7400,CHL000019906148,CHL,0,0,0,0,26.4,3.9,6.6,36.9,0,6.6,6.6,3,2.2,NA,0,0,1
7401,CHL000019906152,CHL,0,0,0,0,11.2,4.5,28.6,44.3,0,28.6,28.6,4,7.15,NA,0,0,1
