stu_id,credit,sequence,length
CZE000006901259,1,bab,3.0
CZE000006901258,1,abb,3.0
CZE000012002130,0,b,1.0
CZE000026004567,0,b,1.0
CZE000015802839,0,b,1.0
CZE000015802838,0,b,1.0
CZE000015802836,0,a,1.0
CZE000015802833,0,b,1.0
CZE000015802842,0,b,1.0
CZE000027704927,0,b,1.0
CZE000007101292,0,b,1.0
CZE000007101288,0,b,1.0
CZE000001000155,0,b,1.0
CZE000014002524,0,aaaaa,5.0
CZE000016202907,0,b,1.0
CZE000010801920,0,b,1.0
CZE000008901553,0,b,1.0
CZE000008301469,1,ab,2.0
CZE000007901417,0,ba,2.0
CZE000000700134,0,b,1.0
DEU000013502936,1,abab,4.0
DEU000010002196,1,ab,2.0
DEU000012002632,0,a,1.0
DEU000005601229,0,b,1.0
DEU000005601234,1,abab,4.0
DEU000011202452,1,abab,4.0
DEU000011202462,0,a,1.0
DEU000004601032,1,ab,2.0
DEU000002800618,0,b,1.0
DEU000002600558,0,b,1.0
DEU000007601661,1,bab,3.0
DEU000009902166,1,ab,2.0
DEU000009902159,0,b,1.0
DEU000017003671,1,ab,2.0
DEU000019804267,0,a,1.0
DEU000005301178,1,ab,2.0
DEU000000400098,1,ab,2.0
DEU000007801703,1,abab,4.0
DEU000007801699,1,abab,4.0
DEU000007801705,1,bab,3.0
DEU000011902610,1,ab,2.0
DEU000011902611,1,bab,3.0
DEU000020204359,1,bab,3.0
DEU000020204361,1,ab,2.0
DEU000020204357,1,bab,3.0
DEU000018603993,1,ab,2.0
DEU000011502514,1,abab,4.0
DEU000011502500,1,abb,3.0
DEU000020504438,0,b,1.0
DEU000020504434,1,abab,4.0
DEU000011702566,0,b,1.0
DEU000008301809,1,babab,5.0
DEU000008301805,1,bab,3.0
DEU000022804938,0,a,1.0
DEU000022804944,1,ab,2.0
DEU000022804947,1,bab,3.0
DEU000013002841,0,b,1.0
DEU000004501012,0,b,1.0
DEU000004501004,0,ba,2.0
DEU000020804505,1,abab,4.0
DEU000019704230,0,b,1.0
DEU000021304616,0,b,1.0
DEU000021304617,0,b,1.0
DEU000021304613,0,b,1.0
DEU000008801923,0,b,1.0
DEU000014203078,0,a,1.0
DEU000014203088,0,b,1.0
DEU000014203093,1,bab,3.0
DEU000007001521,0,a,1.0
DEU000009702129,1,bab,3.0
DEU000003700824,0,b,1.0
DEU000003700811,0,a,1.0
DEU000021204587,1,ab,2.0
DEU000003000650,1,ab,2.0
DEU000003000665,0,b,1.0
DEU000011102436,1,abb,3.0
DEU000018103911,1,ab,2.0
DEU000005101121,1,bab,3.0
DEU000005101124,1,abab,4.0
DEU000021404625,1,abab,4.0
DEU000010802376,0,b,1.0
DEU000010802371,0,b,1.0
DEU000010802372,1,bab,3.0
DEU000000200046,1,bab,3.0
DEU000000200036,1,abab,4.0
DEU000010102206,1,abaabb,6.0
DEU000010102217,1,abab,4.0
DEU000010102203,1,babb,4.0
DEU000001000219,1,ababb,5.0
DEU000001000209,1,ab,2.0
DEU000008201789,1,ab,2.0
DEU000008201787,0,b,1.0
DEU000008201801,1,abab,4.0
DEU000020404402,1,ab,2.0
DEU000001900398,0,b,1.0
DEU000001900412,1,ab,2.0
DEU000006201363,0,b,1.0
DEU000008601876,1,ab,2.0
DEU000016503550,0,b,1.0
DEU000016503545,0,a,1.0
DEU000001600330,1,ab,2.0
DEU000004901068,1,abab,4.0
DEU000019204147,1,abab,4.0
DEU000019204131,0,a,1.0
DEU000010302259,1,bab,3.0
DEU000010302260,1,ab,2.0
DEU000020104329,1,bab,3.0
DEU000015403320,0,b,1.0
DEU000015403330,1,ab,2.0
DEU000019604212,1,bab,3.0
DEU000019604208,1,abb,3.0
DEU000010202226,1,ab,2.0
DEU000010202229,0,a,1.0
DEU000010202247,1,ab,2.0
DEU000010202249,1,ab,2.0
DEU000000600132,1,bab,3.0
DEU000005201137,0,a,1.0
DEU000002400503,1,bab,3.0
DEU000020604461,0,a,1.0
DEU000013202892,0,a,1.0
DEU000020004310,1,bab,3.0
DEU000011802574,0,b,1.0
DEU000011802585,1,bab,3.0
DEU000003400737,1,bab,3.0
DEU000013903007,1,bab,3.0
DEU000004200941,1,ab,2.0
DEU000004200932,1,bab,3.0
DEU000021904746,1,aaaaab,6.0
DEU000021904743,0,b,1.0
DEU000005001100,0,a,1.0
DEU000005001099,0,bbb,3.0
DEU000001500306,1,abab,4.0
DEU000014403124,0,a,1.0
DEU000013302906,1,bab,3.0
DEU000003900882,0,b,1.0
DEU000002500538,1,ab,2.0
DEU000015703398,0,ba,2.0
DEU000015703378,1,ab,2.0
DEU000022004774,1,abab,4.0
DEU000022004772,1,abb,3.0
DEU000015003270,1,bab,3.0
DEU000010602335,1,ab,2.0
DEU000010602344,0,b,1.0
DEU000005501226,1,bab,3.0
DEU000009001965,1,bab,3.0
DEU000013702974,1,bab,3.0
DEU000016003435,0,a,1.0
DEU000008501867,1,abab,4.0
DEU000008501875,1,abab,4.0
DEU000008501874,1,ab,2.0
DEU000016103473,1,babb,4.0
DEU000016103477,0,b,1.0
DEU000018003871,0,b,1.0
DEU000018003878,0,a,1.0
DEU000009802150,0,b,1.0
DEU000015903420,0,b,1.0
DEU000015903431,1,ab,2.0
DEU000022404858,0,bb,2.0
DEU000022404843,0,b,1.0
DEU000002100434,1,ab,2.0
DEU000005401187,0,b,1.0
DEU000016903643,1,ab,2.0
DEU000017203721,1,ab,2.0
DEU000012602764,0,b,1.0
DEU000017603799,0,b,1.0
DEU000021104574,1,abab,4.0
DEU000022304834,0,b,1.0
DEU000018303944,0,b,1.0
DEU000018303956,0,b,1.0
DEU000018303940,0,a,1.0
DEU000004100917,0,b,1.0
DEU000007201580,1,abb,3.0
DEU000001800371,0,b,1.0
DEU000022604908,1,ab,2.0
DEU000001300286,0,b,1.0
DEU000020704469,1,ab,2.0
DEU000000900198,1,aaaaab,6.0
DEU000012702794,0,b,1.0
DEU000012702784,1,ab,2.0
DEU000006501416,0,b,1.0
DEU000010402275,1,ababab,6.0
DEU000007901732,1,abab,4.0
DEU000007901711,1,bab,3.0
DEU000012402718,1,abab,4.0
DEU000012402719,1,bab,3.0
DEU000003200710,1,bab,3.0
DEU000003200705,1,bab,3.0
DEU000014003023,0,b,1.0
DEU000014003045,0,b,1.0
DEU000008101778,0,aaaaa,5.0
DEU000008101771,1,ab,2.0
DEU000020304380,1,ab,2.0
DEU000023005001,0,b,1.0
DEU000023004978,1,baab,4.0
DEU000011402490,0,b,1.0
DEU000011402486,0,b,1.0
DEU000008401846,1,baaaaabb,8.0
DEU000008401835,1,bab,3.0
DEU000008401844,1,bab,3.0
DEU000017303745,0,a,1.0
DEU000014103053,1,ab,2.0
DEU000003300725,1,bab,3.0
DEU000002300481,0,b,1.0
DEU000014903233,0,b,1.0
DEU000014903234,0,ab,2.0
DEU000016303505,1,ab,2.0
DEU000003600796,1,bab,3.0
DEU000021504663,0,a,1.0
DEU000019004099,0,b,1.0
DEU000014703197,1,bab,3.0
DEU000005801278,0,a,1.0
DEU000017403750,0,aa,2.0
DEU000017403765,0,a,1.0
DEU000015203284,1,ab,2.0
DEU000015203282,1,bab,3.0
DEU000016603572,1,bab,3.0
DEU000022904957,1,bab,3.0
DEU000022904969,1,ab,2.0
DEU000022504875,1,ab,2.0
DEU000022504879,1,bab,3.0
DEU000007501630,1,bab,3.0
DEU000007501642,0,b,1.0
DEU000006001313,1,baab,4.0
DEU000020904529,1,bab,3.0
DEU000020904513,1,ab,2.0
DEU000000300054,0,a,1.0
DEU000022104797,1,ab,2.0
DEU000022104793,0,b,1.0
DEU000022104787,1,ab,2.0
DEU000006601451,0,a,1.0
DEU000008901938,1,ab,2.0
DEU000012302704,0,ba,2.0
DEU000012302691,1,ab,2.0
DEU000000100021,0,a,1.0
DEU000000100018,1,ab,2.0
DEU000019404199,1,bab,3.0
DEU000019404196,1,bababb,6.0
DEU000004400985,0,a,1.0
DEU000016403528,0,b,1.0
DEU000002200462,0,a,1.0
DEU000014803215,1,ab,2.0
DEU000014803212,1,ab,2.0
DEU000014803219,1,ab,2.0
DEU000010902400,1,abab,4.0
DEU000000700143,1,ab,2.0
DEU000005901292,0,b,1.0
DEU000002900639,1,abab,4.0
DEU000001400299,0,b,1.0
DEU000012902832,1,bab,3.0
DEU000012902830,1,baaaaaab,8.0
DEU000011302463,0,a,1.0
DEU000010702359,0,a,1.0
DEU000003100671,1,baaaaab,7.0
DEU000022204811,1,bab,3.0
DEU000011002411,0,b,1.0
DEU000019504203,0,b,1.0
DEU000004801062,1,ab,2.0
DNK000023105001,0,b,1.0
DNK000020604454,0,b,1.0
DNK000020604453,1,ab,2.0
DNK000025105471,1,ab,2.0
DNK000025105465,1,ab,2.0
DNK000010402173,1,ab,2.0
DNK000008001645,1,ab,2.0
DNK000007401537,0,b,1.0
DNK000007401531,0,b,1.0
DNK000017303737,1,ab,2.0
DNK000003100625,1,ab,2.0
DNK000021604658,0,ab,2.0
DNK000034107462,0,a,1.0
DNK000034107456,1,ab,2.0
DNK000006401314,0,a,1.0
DNK000001200221,0,a,1.0
DNK000001200224,0,b,1.0
DNK000029406403,0,a,1.0
DNK000024405309,0,a,1.0
DNK000006001223,1,ab,2.0
DNK000006001233,1,bab,3.0
DNK000021204590,0,a,1.0
DNK000021204588,1,aaaaab,6.0
DNK000028906298,0,b,1.0
DNK000004500898,0,aaaaa,5.0
DNK000004500897,1,abab,4.0
DNK000026605817,0,a,1.0
DNK000026605820,1,ab,2.0
DNK000007601567,0,a,1.0
DNK000032807190,0,a,1.0
DNK000009001861,0,b,1.0
DNK000021404628,0,a,1.0
DNK000025805659,0,a,1.0
DNK000025805658,1,abab,4.0
DNK000025805642,0,b,1.0
DNK000030306581,0,b,1.0
DNK000030306571,0,aa,2.0
DNK000009702001,0,ab,2.0
DNK000000100001,1,ab,2.0
DNK000009902062,1,ab,2.0
DNK000004800975,0,b,1.0
DNK000004800962,1,ab,2.0
DNK000016603583,0,b,1.0
DNK000002500488,0,b,1.0
DNK000025405517,1,ab,2.0
DNK000022204793,0,aba,3.0
DNK000032207030,1,ab,2.0
DNK000008101674,0,b,1.0
DNK000033007228,0,bbb,3.0
DNK000022704907,0,a,1.0
DNK000001600309,0,a,1.0
DNK000015103227,1,babb,4.0
DNK000033807412,0,a,1.0
DNK000010102108,0,b,1.0
DNK000011902512,0,a,1.0
DNK000011902504,1,ababb,5.0
DNK000010702232,1,ab,2.0
DNK000027405986,0,b,1.0
DNK000016803624,0,b,1.0
DNK000014903163,0,b,1.0
DNK000009201897,1,abaaaaab,8.0
DNK000022404837,1,abab,4.0
DNK000022404855,0,a,1.0
DNK000023205031,0,a,1.0
DNK000003900784,1,bab,3.0
DNK000027305964,0,b,1.0
DNK000005301097,1,aabab,5.0
DNK000016903657,1,ab,2.0
DNK000020704479,1,babab,5.0
DNK000020704477,1,bab,3.0
DNK000020704480,0,a,1.0
DNK000020704484,1,abab,4.0
DNK000005101044,1,bab,3.0
DNK000018203949,1,bab,3.0
DNK000018203947,0,a,1.0
DNK000018203951,1,ab,2.0
DNK000012902733,0,a,1.0
DNK000002600508,1,ab,2.0
DNK000021804699,0,a,1.0
DNK000019204161,1,abab,4.0
DNK000007201481,0,a,1.0
DNK000020404428,0,b,1.0
DNK000020404408,1,aaaaababb,9.0
DNK000004700953,1,ab,2.0
DNK000016403526,0,a,1.0
DNK000030806692,0,a,1.0
DNK000026005704,0,a,1.0
DNK000025005450,0,a,1.0
DNK000025005445,1,ab,2.0
DNK000012302607,1,ab,2.0
DNK000002000359,1,ab,2.0
DNK000002700539,1,ababab,6.0
DNK000025505546,0,a,1.0
DNK000025505547,1,ab,2.0
DNK000015303282,0,b,1.0
DNK000025905685,0,b,1.0
DNK000004600928,0,b,1.0
DNK000004600916,0,a,1.0
DNK000029706480,0,b,1.0
DNK000014003017,0,a,1.0
DNK000020304389,0,b,1.0
DNK000010302142,1,ab,2.0
DNK000026705826,1,ab,2.0
DNK000002400461,1,ab,2.0
DNK000002400465,1,ab,2.0
DNK000008201697,0,ab,2.0
DNK000008201681,0,b,1.0
DNK000010502180,1,ab,2.0
DNK000013202821,0,aa,2.0
DNK000017703820,0,b,1.0
DNK000018504013,0,a,1.0
DNK000018503998,1,ab,2.0
DNK000023505131,0,aa,2.0
DNK000006201270,0,aa,2.0
DNK000009301919,0,a,1.0
DNK000009301920,0,aaaaa,5.0
DNK000025705616,0,b,1.0
DNK000030206552,0,a,1.0
DNK000019604235,0,a,1.0
DNK000010802258,1,bab,3.0
DNK000006101246,0,a,1.0
DNK000006101259,0,a,1.0
DNK000032107018,0,aba,3.0
DNK000032107014,1,ab,2.0
DNK000029306374,0,aa,2.0
DNK000032607144,0,a,1.0
DNK000032607136,1,ab,2.0
DNK000022304823,0,b,1.0
DNK000022304815,1,abb,3.0
DNK000001700321,1,ab,2.0
DNK000001700329,1,ab,2.0
DNK000023905196,1,babb,4.0
DNK000025605574,1,bab,3.0
DNK000011102329,0,a,1.0
DNK000017903901,1,abab,4.0
DNK000017903888,0,bb,2.0
DNK000017903893,0,b,1.0
DNK000009802034,0,b,1.0
DNK000008901847,1,ab,2.0
DNK000024305258,1,ab,2.0
DNK000027706037,0,a,1.0
DNK000019704266,1,abbb,4.0
DNK000030406612,1,ababb,5.0
DNK000021004537,0,a,1.0
DNK000027505990,0,a,1.0
DNK000007901627,1,ab,2.0
DNK000007901628,1,abab,4.0
DNK000012802710,0,b,1.0
DNK000011402400,1,ab,2.0
DNK000029506420,1,ab,2.0
DNK000015803381,1,ab,2.0
DNK000015803385,0,b,1.0
DNK000033607361,1,ab,2.0
DNK000005201053,0,b,1.0
DNK000028806278,1,ab,2.0
DNK000031306786,0,a,1.0
DNK000011202360,1,abab,4.0
DNK000002200424,1,ababab,6.0
DNK000031006746,0,a,1.0
DNK000016503542,0,aaa,3.0
DNK000013002766,0,a,1.0
DNK000012502646,0,a,1.0
DNK000012502650,1,ab,2.0
DNK000032507118,0,b,1.0
DNK000014803133,1,ab,2.0
DNK000016703610,1,aabab,5.0
DNK000024105211,1,abb,3.0
DNK000005901211,1,ab,2.0
DNK000005901197,1,aabab,5.0
DNK000033707390,1,ab,2.0
DNK000000700140,1,bab,3.0
DNK000018103935,1,abab,4.0
DNK000003300659,0,a,1.0
DNK000021904729,1,ab,2.0
DNK000022604893,0,b,1.0
DNK000013502893,1,bab,3.0
DNK000026205749,0,a,1.0
DNK000005801177,0,a,1.0
DNK000020804499,0,aa,2.0
DNK000027105938,0,aaaaa,5.0
DNK000027105933,0,a,1.0
DNK000030106541,1,abb,3.0
DNK000004400884,1,abab,4.0
DNK000015203241,0,a,1.0
DNK000020004333,1,abab,4.0
DNK000000600123,0,b,1.0
DNK000024605339,0,bb,2.0
DNK000000200028,0,a,1.0
DNK000022004755,0,b,1.0
DNK000015503326,1,ab,2.0
DNK000012702686,1,ab,2.0
DNK000033907434,1,ab,2.0
DNK000000900145,0,a,1.0
DNK000032707163,0,aaaaab,6.0
DNK000032707169,0,a,1.0
DNK000032707154,1,ababab,6.0
DNK000001500282,0,a,1.0
DNK000001500286,0,b,1.0
DNK000033107258,1,ab,2.0
DNK000020204366,1,ab,2.0
DNK000028106131,1,ababb,5.0
DNK000019104127,0,b,1.0
ESP000087324468,0,a,1.0
ESP000087324474,0,b,1.0
ESP000087324483,0,b,1.0
ESP000087324486,0,aaba,4.0
ESP000046413094,0,a,1.0
ESP000064318044,0,b,1.0
ESP000046513123,0,b,1.0
ESP000048313634,0,b,1.0
ESP000061717435,1,bab,3.0
ESP000016704725,1,ab,2.0
ESP000016704724,1,bab,3.0
ESP000058916678,0,b,1.0
ESP000043612304,1,ab,2.0
ESP000053915228,1,ab,2.0
ESP000055915787,0,b,1.0
ESP000055915778,0,b,1.0
ESP000005001425,0,b,1.0
ESP000025707304,0,b,1.0
ESP000037710737,0,b,1.0
ESP000077121556,0,b,1.0
ESP000080722665,1,ab,2.0
ESP000080722667,1,ab,2.0
ESP000070719725,0,a,1.0
ESP000070719717,0,b,1.0
ESP000070719707,0,b,1.0
ESP000012603534,1,ab,2.0
ESP000044212483,0,b,1.0
ESP000023006542,1,bab,3.0
ESP000035710149,0,b,1.0
ESP000035710143,0,b,1.0
ESP000035710148,0,aa,2.0
ESP000020605834,1,abb,3.0
ESP000089024960,0,b,1.0
ESP000089024954,0,b,1.0
ESP000083123320,0,b,1.0
ESP000074120719,0,aa,2.0
ESP000074120716,1,bab,3.0
ESP000037910776,0,b,1.0
ESP000037910782,0,b,1.0
ESP000006001718,0,b,1.0
ESP000018605228,0,b,1.0
ESP000054815450,0,b,1.0
ESP000088724877,0,b,1.0
ESP000037110554,1,ab,2.0
ESP000084123615,0,b,1.0
ESP000076821470,0,b,1.0
ESP000009502622,0,bb,2.0
ESP000009502639,0,abb,3.0
ESP000086924370,0,b,1.0
ESP000064518121,0,a,1.0
ESP000079122140,1,ab,2.0
ESP000072320187,0,a,1.0
ESP000072320173,0,b,1.0
ESP000072320178,1,abab,4.0
ESP000075821181,0,b,1.0
ESP000079322186,0,bb,2.0
ESP000063617881,0,b,1.0
ESP000063617874,0,a,1.0
ESP000018205140,1,bab,3.0
ESP000018205154,1,ab,2.0
ESP000073120420,1,ab,2.0
ESP000073120436,0,b,1.0
ESP000060817182,0,b,1.0
ESP000035910193,0,b,1.0
ESP000035910197,0,b,1.0
ESP000075120973,0,bbb,3.0
ESP000075120966,0,b,1.0
ESP000062517626,1,ab,2.0
ESP000088024668,0,a,1.0
ESP000043512257,1,ab,2.0
ESP000043512271,1,babab,5.0
ESP000033809551,1,ab,2.0
ESP000057816346,1,abab,4.0
ESP000019705539,1,abab,4.0
ESP000002000563,0,a,1.0
ESP000055815771,1,abab,4.0
ESP000045112698,1,ab,2.0
ESP000014404056,0,a,1.0
ESP000024006838,1,bab,3.0
ESP000084423686,0,ba,2.0
ESP000013203669,0,aa,2.0
ESP000051414492,0,b,1.0
ESP000043712332,0,b,1.0
ESP000002200622,0,b,1.0
ESP000007602126,0,b,1.0
ESP000007602113,0,b,1.0
ESP000037410647,1,abab,4.0
ESP000068519073,1,bab,3.0
ESP000052414781,1,ab,2.0
ESP000045312752,0,b,1.0
ESP000088224717,0,b,1.0
ESP000088224719,1,bab,3.0
ESP000088224708,0,b,1.0
ESP000058016411,0,a,1.0
ESP000072520229,1,bab,3.0
ESP000011103098,0,b,1.0
ESP000052914949,0,b,1.0
ESP000047613462,1,abab,4.0
ESP000047613454,1,ab,2.0
ESP000014003915,1,bab,3.0
ESP000014003942,1,ab,2.0
ESP000072620268,0,b,1.0
ESP000065018276,0,a,1.0
ESP000065018259,1,bab,3.0
ESP000065618388,0,b,1.0
ESP000065618403,1,ab,2.0
ESP000065618395,0,b,1.0
ESP000065618396,0,b,1.0
ESP000006501846,0,b,1.0
ESP000067318822,1,abb,3.0
ESP000000700169,0,b,1.0
ESP000000700178,0,b,1.0
ESP000077921775,1,abab,4.0
ESP000084723724,1,abab,4.0
ESP000058216469,1,ab,2.0
ESP000058216486,0,ababbaba,8.0
ESP000077821754,0,b,1.0
ESP000084323677,0,a,1.0
ESP000084323674,1,ab,2.0
ESP000029608359,1,ab,2.0
ESP000076421343,0,b,1.0
ESP000076421342,0,b,1.0
ESP000065518381,0,b,1.0
ESP000078722008,0,a,1.0
ESP000078721999,1,abb,3.0
ESP000062717670,0,b,1.0
ESP000046213031,0,aa,2.0
ESP000023606734,1,ab,2.0
ESP000072420222,1,ab,2.0
ESP000032609170,0,bb,2.0
ESP000032609173,0,b,1.0
ESP000032609176,1,ab,2.0
ESP000020005646,1,abab,4.0
ESP000020005644,0,b,1.0
ESP000062117520,0,b,1.0
ESP000062117532,0,bb,2.0
ESP000082723221,0,b,1.0
ESP000082723206,0,b,1.0
ESP000085724002,1,ab,2.0
ESP000085723976,1,ab,2.0
ESP000056716017,0,b,1.0
ESP000062317580,1,ab,2.0
ESP000062317569,0,b,1.0
ESP000062317572,0,ab,2.0
ESP000033009297,1,ab,2.0
ESP000033009307,0,b,1.0
ESP000033009313,1,aab,3.0
ESP000083223360,0,a,1.0
ESP000011303169,0,a,1.0
ESP000016004525,0,b,1.0
ESP000016004527,1,bab,3.0
ESP000004801365,0,b,1.0
ESP000004801362,0,aa,2.0
ESP000021606133,0,b,1.0
ESP000079222176,0,b,1.0
ESP000079222177,0,aaaaa,5.0
ESP000042211954,1,ab,2.0
ESP000082023033,0,a,1.0
ESP000082023025,1,ab,2.0
ESP000040711525,0,b,1.0
ESP000040711524,0,a,1.0
ESP000042111916,1,aabab,5.0
ESP000011403190,1,aab,3.0
ESP000011403188,1,bab,3.0
ESP000044712578,0,b,1.0
ESP000077721743,0,b,1.0
ESP000039711264,0,b,1.0
ESP000039711270,1,abab,4.0
ESP000039711255,1,abab,4.0
ESP000039711252,0,bb,2.0
ESP000041211670,0,a,1.0
ESP000041211660,0,a,1.0
ESP000082223074,1,abab,4.0
ESP000065118286,0,b,1.0
ESP000051614555,0,b,1.0
ESP000051614571,1,ab,2.0
ESP000078221886,0,b,1.0
ESP000040611517,0,b,1.0
ESP000035310039,1,abab,4.0
ESP000062217552,0,b,1.0
ESP000062217566,1,ab,2.0
ESP000022706464,0,b,1.0
ESP000022706471,1,ab,2.0
ESP000040311436,0,bb,2.0
ESP000001900525,1,ab,2.0
ESP000001900522,1,abab,4.0
ESP000066618639,0,a,1.0
ESP000087724586,0,b,1.0
ESP000063517872,1,abb,3.0
ESP000079022111,1,ab,2.0
ESP000079022100,0,b,1.0
ESP000010702985,1,ab,2.0
ESP000052514813,1,ab,2.0
ESP000063917960,0,bb,2.0
ESP000012303444,0,b,1.0
ESP000012303441,0,b,1.0
ESP000009402595,0,a,1.0
ESP000007202038,0,a,1.0
ESP000007202030,0,b,1.0
ESP000043012138,0,b,1.0
ESP000009802726,1,bab,3.0
ESP000009802705,0,b,1.0
ESP000003100883,1,ab,2.0
ESP000040511484,1,ab,2.0
ESP000004201209,0,b,1.0
ESP000004201211,0,b,1.0
ESP000038811010,0,b,1.0
ESP000036210290,1,bab,3.0
ESP000025107146,1,ab,2.0
ESP000046613165,1,abbab,5.0
ESP000077021523,1,bab,3.0
ESP000077021512,1,aaaaab,6.0
ESP000038510926,1,ab,2.0
ESP000038510933,0,b,1.0
ESP000059116746,1,abb,3.0
ESP000065818454,0,b,1.0
ESP000065818463,0,bb,2.0
ESP000025807320,0,b,1.0
ESP000052714880,1,ab,2.0
ESP000069119273,0,b,1.0
ESP000063117754,0,b,1.0
ESP000026307506,0,b,1.0
ESP000026307488,1,ab,2.0
ESP000086424206,1,bbab,4.0
ESP000086424212,0,aa,2.0
ESP000086424210,1,baaaaab,7.0
ESP000037010531,0,b,1.0
ESP000037010513,1,ab,2.0
ESP000020705873,0,b,1.0
ESP000019005351,1,aaaaababab,10.0
ESP000019005348,1,baaaaaab,8.0
ESP000066718648,1,bab,3.0
ESP000027907864,0,ba,2.0
ESP000027907872,1,abab,4.0
ESP000014604125,1,abab,4.0
ESP000000100001,0,b,1.0
ESP000000100011,1,bab,3.0
ESP000007802170,0,b,1.0
ESP000007802176,0,b,1.0
ESP000000800195,1,bab,3.0
ESP000000800184,1,bab,3.0
ESP000000800192,0,a,1.0
ESP000014203999,0,b,1.0
ESP000014203994,0,aa,2.0
ESP000014203998,0,b,1.0
ESP000038710967,0,b,1.0
ESP000048813798,0,b,1.0
ESP000048813785,0,b,1.0
ESP000073420522,1,ab,2.0
ESP000073420509,1,abaab,5.0
ESP000007102010,0,b,1.0
ESP000052814912,1,ab,2.0
ESP000013403752,1,ab,2.0
ESP000030508611,1,abab,4.0
ESP000017604969,1,bab,3.0
ESP000000300068,1,ab,2.0
ESP000055015520,0,b,1.0
ESP000055015505,0,b,1.0
ESP000055015532,1,ab,2.0
ESP000057216170,1,ab,2.0
ESP000041811859,1,ab,2.0
ESP000041811840,0,b,1.0
ESP000041811861,1,bab,3.0
ESP000041811855,1,ab,2.0
ESP000032008988,1,ab,2.0
ESP000010803019,1,abab,4.0
ESP000010803001,1,bab,3.0
ESP000007402066,1,abab,4.0
ESP000007402087,1,bab,3.0
ESP000013903894,1,abab,4.0
ESP000013903904,0,a,1.0
ESP000013903888,1,babb,4.0
ESP000050814369,0,b,1.0
ESP000057016114,1,bab,3.0
ESP000057016128,1,abab,4.0
ESP000057016112,0,b,1.0
ESP000066918715,1,abab,4.0
ESP000079922393,0,b,1.0
ESP000079922391,0,b,1.0
ESP000007302047,1,ab,2.0
ESP000025607270,0,b,1.0
ESP000040111370,0,aaaaa,5.0
ESP000040111376,0,b,1.0
ESP000040111375,0,b,1.0
ESP000042011909,1,ab,2.0
ESP000006401803,0,b,1.0
ESP000006401811,1,ab,2.0
ESP000029808411,1,ab,2.0
ESP000029808413,1,bab,3.0
ESP000011903307,0,a,1.0
ESP000011903323,1,bab,3.0
ESP000057716341,0,b,1.0
ESP000076121260,0,b,1.0
ESP000036410341,0,a,1.0
ESP000036410339,0,b,1.0
ESP000033509464,0,b,1.0
ESP000033509463,0,b,1.0
ESP000033509449,0,b,1.0
ESP000024607039,1,ab,2.0
ESP000027207711,0,b,1.0
ESP000027207693,1,bab,3.0
ESP000027207701,0,a,1.0
ESP000060016988,1,bab,3.0
ESP000060017006,0,a,1.0
ESP000030308534,1,bab,3.0
ESP000003901114,0,b,1.0
ESP000027107683,1,ab,2.0
ESP000027107686,0,b,1.0
ESP000024206893,0,aa,2.0
ESP000024206905,1,aab,3.0
ESP000023906804,1,ab,2.0
ESP000061517362,1,bab,3.0
ESP000028908165,0,b,1.0
ESP000028908160,0,b,1.0
ESP000045612858,0,aa,2.0
ESP000045612862,1,ab,2.0
ESP000045612864,0,b,1.0
ESP000021306030,1,bab,3.0
ESP000083923582,0,a,1.0
ESP000017104835,0,bb,2.0
ESP000014103966,0,b,1.0
ESP000014103959,1,ab,2.0
ESP000001300344,1,ab,2.0
ESP000001300325,1,ab,2.0
ESP000001300349,1,ab,2.0
ESP000058116451,0,a,1.0
ESP000066818687,1,ababb,5.0
ESP000066818680,1,ab,2.0
ESP000047213360,0,b,1.0
ESP000047213358,0,b,1.0
ESP000008102240,1,aab,3.0
ESP000008102244,1,aab,3.0
ESP000089325037,0,b,1.0
ESP000089325035,0,b,1.0
ESP000043112167,0,a,1.0
ESP000006201760,0,b,1.0
ESP000006201751,0,a,1.0
ESP000024807086,0,b,1.0
ESP000075020953,0,a,1.0
ESP000075020958,1,aab,3.0
ESP000016804749,0,b,1.0
ESP000016804758,1,abab,4.0
ESP000076621394,1,ab,2.0
ESP000076621409,0,a,1.0
ESP000065218298,0,a,1.0
ESP000065218304,0,a,1.0
ESP000065218300,1,babb,4.0
ESP000082323092,0,b,1.0
ESP000082323119,1,ab,2.0
ESP000081822968,0,b,1.0
ESP000081822970,1,bab,3.0
ESP000034909904,0,a,1.0
ESP000057516262,1,bab,3.0
ESP000057516282,1,babb,4.0
ESP000012003346,0,b,1.0
ESP000009202550,0,b,1.0
ESP000009202544,1,ab,2.0
ESP000032509137,0,bb,2.0
ESP000030008490,1,ab,2.0
ESP000030008482,0,b,1.0
ESP000017504933,0,b,1.0
ESP000017504947,1,ab,2.0
ESP000019805576,1,babab,5.0
ESP000025907367,1,ab,2.0
ESP000025907357,0,b,1.0
ESP000026707585,1,aab,3.0
ESP000078922068,0,a,1.0
ESP000078922076,0,b,1.0
ESP000022506381,1,ab,2.0
ESP000022506393,1,abab,4.0
ESP000046813222,1,babab,5.0
ESP000046813228,1,bab,3.0
ESP000077621723,0,b,1.0
ESP000070519646,1,ab,2.0
ESP000070519662,0,bb,2.0
ESP000060317082,0,b,1.0
ESP000060317069,0,a,1.0
ESP000033309387,0,b,1.0
ESP000033309400,0,b,1.0
ESP000035510101,1,abbb,4.0
